2Years,age,30_59days,DebtRatio,90days,60_89days,MonthlyIncome,Dependents,Debt
No,39,0,0.30343000000000003,0,0,10700.0,0,3246.7010000000005
No,63,0,0.271273,0,0,10000.0,1,2712.73
No,41,0,0.33913699999999997,0,0,8500.0,5,2882.6645
No,43,0,0.079205,0,0,3875.0,4,306.919375
No,48,0,0.00282,0,0,33333.0,0,93.99906
No,73,0,0.0,0,0,6452.263399231191,0,0.0
No,40,0,1539.0,0,0,6452.263399231191,1,9930033.371416803
No,45,0,0.042553,0,1,6250.0,0,265.95625
No,35,0,0.25951,0,0,8700.0,0,2257.737
No,53,0,62.0,1,0,6452.263399231191,0,400040.33075233386
No,40,0,0.190614,0,0,8650.0,2,1648.8111000000001
No,40,1,0.267941,0,0,6590.0,1,1765.73119
No,74,0,1601.0,0,0,6452.263399231191,0,10330073.702169137
No,57,2,0.542551,0,0,5416.0,0,2938.456216
No,55,1,0.25592800000000004,0,0,18133.0,1,4640.742424000001
No,75,0,0.010832,0,0,6000.0,0,64.992
No,40,0,0.15975599999999998,0,0,4750.0,0,758.8409999999999
No,23,0,0.021924000000000003,0,0,820.0,0,17.977680000000003
No,56,0,0.785833,0,0,5999.0,0,4714.212167
No,32,1,25.0,0,0,6452.263399231191,0,161306.5849807798
No,45,0,1177.0,0,0,6452.263399231191,2,7594314.020895112
No,58,0,0.166267,0,0,5833.0,0,969.835411
No,71,0,2451.0,0,0,6452.263399231191,0,15814497.59151565
No,55,0,0.32348699999999997,0,0,8259.0,1,2671.6791329999996
No,62,0,0.447967,0,0,7600.0,1,3404.5492
No,56,0,0.346624,0,0,8100.0,0,2807.6544
No,53,0,0.034056,0,0,6782.0,0,230.96779200000003
No,38,0,0.323435,0,0,7441.0,1,2406.679835
No,51,0,0.011877,0,0,8166.0,1,96.987582
No,37,0,0.37793699999999997,0,0,6000.0,0,2267.622
No,47,0,0.45875699999999997,0,0,6000.0,2,2752.542
No,64,0,0.06764400000000001,0,1,3000.0,0,202.93200000000002
No,30,0,0.284229,0,0,3366.0,0,956.714814
No,66,0,0.312366,0,0,6040.0,0,1886.6906399999998
No,51,0,0.275862,0,0,7800.0,3,2151.7236
No,73,0,0.150669,0,0,4333.0,1,652.848777
No,48,0,0.228861,0,0,4150.0,3,949.77315
No,31,0,0.497918,0,0,1200.0,0,597.5016
No,76,0,0.5854729999999999,0,0,7048.0,1,4126.413704
No,35,0,0.021075,0,0,3273.0,3,68.978475
No,36,0,0.531963,0,0,4864.0,0,2587.4680319999998
No,79,0,549.0,0,0,6452.263399231191,0,3542292.606177924
No,69,0,0.0027129999999999997,0,0,3316.0,1,8.996307999999999
No,58,1,0.414254,0,0,4110.0,0,1702.58394
No,77,0,0.087478,0,0,4000.0,0,349.912
No,39,0,0.262085,0,0,7115.0,1,1864.7347750000001
No,62,0,0.301386,0,0,7000.0,0,2109.7019999999998
No,64,0,1579.0,0,0,6452.263399231191,0,10188123.907386051
No,34,0,0.49415,0,0,8375.0,0,4138.506249999999
No,37,0,1439.0,0,0,6452.263399231191,0,9284807.031493684
No,62,0,0.295265,0,0,2871.0,0,847.705815
No,56,0,0.490717,0,0,3500.0,0,1717.5095000000001
No,50,0,0.637045,0,0,8000.0,0,5096.36
No,67,0,0.368246,0,0,9900.0,0,3645.6354
No,44,0,0.099923,0,0,1300.0,0,129.8999
No,66,0,0.139849,0,0,14200.0,2,1985.8558
No,63,0,3242.0,0,0,6452.263399231191,0,20918237.94030752
No,46,0,0.48657100000000003,0,0,1600.0,0,778.5136
No,67,0,0.07362300000000001,0,0,8366.0,0,615.930018
No,48,0,0.291428,0,0,7500.0,4,2185.71
No,49,0,0.49360600000000004,0,0,4300.0,0,2122.5058000000004
No,28,0,0.094705,0,0,6250.0,0,591.90625
No,38,0,0.375526,0,0,2614.0,2,981.6249640000001
No,25,0,0.197521,0,0,2500.0,0,493.8025
No,51,0,0.298396,0,0,8166.0,3,2436.701736
No,26,0,0.025772000000000003,0,0,4500.0,1,115.97400000000002
No,53,0,0.7087,0,0,6700.0,0,4748.29
No,47,0,1482.0,0,0,6452.263399231191,0,9562254.357660625
No,34,1,0.056389,0,0,5000.0,0,281.945
No,52,0,0.566243,0,0,10000.0,0,5662.43
No,82,0,0.124351,0,0,5966.0,0,741.878066
No,81,0,0.024794999999999998,0,0,5000.0,0,123.975
No,87,0,0.0023989999999999997,0,0,2083.0,0,4.997116999999999
No,61,0,0.297176,0,0,4000.0,2,1188.704
No,61,1,0.43769600000000003,0,0,4790.0,1,2096.5638400000003
No,47,0,0.011997,0,0,4750.0,0,56.98575
No,47,0,35.0,0,0,6452.263399231191,0,225829.2189730917
No,78,0,2302.0,0,0,6452.263399231191,0,14853110.345030202
No,40,0,0.5889840000000001,0,0,5500.0,2,3239.4120000000003
No,56,0,1.1559760000000001,0,0,6500.0,0,7513.844000000001
No,35,7,0.195991,0,1,8081.0,1,1583.803271
No,49,0,0.12224600000000001,0,0,10666.0,0,1303.8758360000002
No,30,0,0.2265,0,0,3350.0,0,758.775
No,48,0,0.550515,0,0,6700.0,2,3688.4505
No,38,0,0.208605,0,0,5833.0,0,1216.792965
No,55,0,1943.0,0,0,6452.263399231191,0,12536747.784706205
No,46,0,0.270073,0,0,10000.0,1,2700.73
No,22,0,0.0,0,0,820.0,0,0.0
No,70,0,0.005522999999999999,0,0,3258.0,0,17.993933999999996
No,22,0,87.0,0,0,6452.263399231191,0,561346.9157331137
No,50,1,1.862902,0,0,6250.0,1,11643.1375
No,55,1,0.436371,0,0,2600.0,1,1134.5646
No,92,0,318.0,0,0,6452.263399231191,0,2051819.7609555188
No,62,0,0.8208709999999999,0,0,3650.0,0,2996.1791499999995
No,45,0,0.520423,0,0,3500.0,2,1821.4805
No,35,0,0.371542,0,0,7083.0,1,2631.631986
No,57,0,2280.0,0,0,6452.263399231191,0,14711160.550247116
No,52,0,573.0,0,0,6452.263399231191,0,3697146.9277594727
No,58,0,0.682561,0,0,3732.0,1,2547.3176519999997
No,38,0,0.08294,0,0,8041.0,3,666.92054
No,32,0,0.381091,0,0,2400.0,0,914.6184000000001
No,62,0,0.204927,0,0,2800.0,0,573.7956
No,55,1,0.653855,0,0,4500.0,2,2942.3475
No,48,0,0.24505,0,0,15000.0,3,3675.75
No,58,1,0.421175,0,0,9000.0,1,3790.5750000000003
No,65,0,0.009308,0,0,3222.0,0,29.990376
No,80,0,0.279525,0,0,6900.0,2,1928.7225
No,71,0,0.076124,0,0,23500.0,0,1788.914
No,57,0,0.321583,0,0,5332.0,0,1714.680556
No,63,0,0.172207,0,0,4000.0,0,688.828
No,29,0,0.687366,0,0,1400.0,0,962.3124
No,52,0,0.27923000000000003,0,0,10750.0,2,3001.7225000000003
No,68,0,1.104952,0,0,2200.0,0,2430.8943999999997
No,31,0,1.6960490000000001,0,0,1315.0,0,2230.304435
No,45,0,0.283462,0,0,6977.0,0,1977.714374
No,61,0,1704.0,0,0,6452.263399231191,0,10994656.832289949
No,57,0,0.12374,0,0,12000.0,1,1484.88
No,66,0,0.796167,0,0,3443.0,0,2741.202981
No,52,0,0.272563,0,0,3866.0,1,1053.728558
No,79,0,0.02465,0,0,1500.0,0,36.974999999999994
No,55,0,0.296113,0,0,5041.0,0,1492.705633
No,34,1,0.09605599999999999,2,0,3726.0,0,357.90465599999993
No,52,1,0.18170799999999998,1,0,6625.0,1,1203.8155
No,59,0,1181.0,0,0,6452.263399231191,0,7620123.074492036
No,36,0,0.14039300000000002,0,0,2898.0,0,406.858914
No,46,0,0.184149,0,0,17083.0,2,3145.817367
No,60,0,210.0,0,0,6452.263399231191,0,1354975.3138385501
No,54,0,0.172676,0,0,8541.0,1,1474.825716
No,69,0,0.050535000000000004,0,0,13000.0,1,656.955
No,77,0,0.021171000000000002,0,0,4250.0,0,89.97675000000001
No,39,0,0.596908,0,0,5174.0,4,3088.401992
No,71,0,0.431692,0,0,2700.0,0,1165.5684
No,53,0,0.10707,0,0,5416.0,1,579.89112
No,51,0,0.007499,0,0,3333.0,2,24.994166999999997
No,62,0,2641.0,0,0,6452.263399231191,0,17040427.637369577
No,41,2,0.519548,0,0,10000.0,3,5195.4800000000005
No,50,0,0.30073,0,0,3833.0,0,1152.69809
No,53,0,0.15848299999999998,0,0,3400.0,1,538.8421999999999
No,79,0,0.067927,0,0,2590.0,1,175.93093
No,78,0,0.00757,0,0,7000.0,0,52.99
No,56,0,0.125119,0,0,5250.0,0,656.8747500000001
No,29,0,0.0,0,0,1752.0,5,0.0
No,62,0,0.82911,0,0,4300.0,0,3565.1730000000002
No,42,0,0.0689,0,1,3700.0,0,254.93
No,58,1,0.376078,0,0,8000.0,1,3008.6240000000003
No,45,0,0.819249,0,0,3833.0,2,3140.1814170000002
No,84,0,0.43190200000000006,0,0,3817.0,0,1648.5699340000003
No,46,1,0.229568,0,0,7169.0,0,1645.772992
No,53,0,0.278459,0,0,5867.0,3,1633.718953
No,84,0,0.149324,0,0,1700.0,1,253.85080000000002
No,39,0,0.724809,0,0,3800.0,1,2754.2742000000003
No,50,0,0.101367,0,0,10900.0,1,1104.9003
No,44,0,0.556186,0,0,6700.0,0,3726.4462
No,40,0,0.007497,0,0,2400.0,0,17.9928
No,32,0,0.210606,0,0,4600.0,1,968.7876
No,34,0,0.17440799999999998,0,1,12573.0,0,2192.831784
No,39,2,3374.0,1,0,6452.263399231191,2,21769936.709006038
No,54,0,2.3275959999999998,0,0,1800.0,1,4189.672799999999
No,51,0,1809.0,0,0,6452.263399231191,2,11672144.489209225
No,39,0,0.347141,0,0,5648.0,2,1960.6523679999998
No,64,0,29.0,0,0,6452.263399231191,0,187115.63857770455
No,81,0,0.002598,0,0,6157.0,0,15.995886
No,51,0,2373.0,0,0,6452.263399231191,0,15311221.046375617
No,83,0,5.0,0,0,6452.263399231191,0,32261.316996155954
No,48,0,0.35188,0,0,3935.0,2,1384.6478000000002
No,39,4,0.33953,0,0,10166.0,1,3451.66198
No,44,0,1.0557,0,0,1920.0,2,2026.9440000000002
No,49,0,0.465513,0,0,7567.0,1,3522.5368710000002
No,30,0,0.007197,0,0,2500.0,0,17.9925
No,57,0,0.015852,0,0,8200.0,0,129.9864
No,59,0,4.0,0,0,6452.263399231191,0,25809.053596924765
No,59,0,0.22991199999999998,0,0,2600.0,0,597.7711999999999
No,32,0,1.025867,0,0,1700.0,1,1743.9739000000002
No,45,0,3416.0,0,0,6452.263399231191,0,22040931.771773748
No,42,0,0.245435,0,0,27000.0,2,6626.745
No,72,0,1224.0,0,0,6452.263399231191,0,7897570.400658978
No,27,0,0.0,0,1,3000.0,0,0.0
No,68,0,0.61634,0,0,2496.0,1,1538.38464
No,48,0,0.031246,0,0,7200.0,2,224.9712
No,36,0,0.008603,0,0,2905.0,2,24.991715
No,36,0,0.485525,0,0,4075.0,3,1978.514375
No,44,0,0.477754,0,0,6000.0,2,2866.524
No,49,0,0.35851700000000003,0,0,14400.0,0,5162.6448
No,63,0,0.47401099999999996,0,0,7560.0,1,3583.5231599999997
No,76,0,0.096874,0,0,5150.0,1,498.9011
No,43,0,0.256886,0,0,11000.0,2,2825.746
No,59,0,0.016381,0,0,7996.0,3,130.982476
No,65,0,0.5465979999999999,0,0,3100.0,0,1694.4537999999998
No,22,0,26.0,1,0,6452.263399231191,0,167758.84838001098
No,50,0,0.288096,0,0,13616.0,1,3922.7151360000003
No,33,0,0.063989,0,0,6000.0,3,383.934
No,32,3,0.213011,0,0,7900.0,0,1682.7869
No,68,0,115.0,0,0,0.0,0,0.0
No,47,0,1.2550629999999998,0,0,3900.0,1,4894.7456999999995
No,33,0,0.644089,0,0,4000.0,0,2576.356
No,47,0,0.530142,0,0,3300.0,0,1749.4686
No,26,0,0.266104,0,0,2250.0,0,598.734
No,52,1,0.9823629999999999,0,0,1700.0,1,1670.0170999999998
No,32,0,0.125349,0,0,4291.0,0,537.8725589999999
No,58,1,2559.0,0,0,6452.263399231191,0,16511342.038632618
No,82,0,0.0,0,0,6452.263399231191,0,0.0
No,58,1,0.408474,0,0,4200.0,2,1715.5908
No,31,0,0.20596599999999998,0,0,6000.0,2,1235.7959999999998
No,75,0,0.11528800000000002,0,0,10000.0,1,1152.88
No,26,0,610.0,0,0,6452.263399231191,0,3935880.6735310266
No,75,0,0.12820499999999999,0,0,4523.0,0,579.8712149999999
No,74,0,0.012551,0,0,3186.0,0,39.987486
No,70,0,0.0,0,0,6452.263399231191,0,0.0
No,54,0,0.438057,0,0,6400.0,3,2803.5647999999997
No,49,0,0.341007,0,0,4647.0,0,1584.659529
No,72,0,0.15074,0,0,2500.0,0,376.85
No,57,0,204.0,0,0,6452.263399231191,0,1316261.733443163
No,46,0,0.0035060000000000004,0,0,7700.0,0,26.9962
No,47,0,0.131878,0,0,5815.0,1,766.8705699999999
No,44,0,0.076769,0,0,9000.0,0,690.921
No,39,0,0.003999,0,0,6000.0,1,23.994
No,53,2,0.158919,0,0,8733.0,1,1387.839627
No,58,0,0.027984,0,0,1750.0,0,48.971999999999994
No,43,0,0.149617,0,0,3000.0,0,448.851
No,39,0,0.5781470000000001,0,0,6250.0,1,3613.4187500000003
No,42,1,0.413862,0,0,3000.0,0,1241.586
No,62,1,1994.0,0,0,6452.263399231191,0,12865813.218066996
No,53,0,0.36994,0,0,2667.0,0,986.6299799999999
No,68,0,267.0,0,0,6452.263399231191,0,1722754.327594728
No,67,0,0.113751,0,0,4166.0,0,473.88666600000005
No,44,0,1.1323370000000001,0,0,5417.0,0,6133.8695290000005
No,40,0,0.033132999999999996,0,0,3500.0,0,115.96549999999999
No,45,0,0.027297000000000002,0,0,10000.0,1,272.97
No,29,0,0.040132999999999995,0,0,159791.0,0,6412.892202999999
No,35,1,0.14817,0,0,1666.0,0,246.85121999999998
No,93,0,2.0,0,0,6452.263399231191,0,12904.526798462382
No,23,0,0.0,0,0,1920.0,0,0.0
No,52,0,1847.0,0,0,6452.263399231191,2,11917330.498380011
No,34,1,0.133622,0,0,3000.0,0,400.866
No,52,0,0.168777,0,0,12400.0,1,2092.8348
No,35,0,0.501371,0,1,6200.0,2,3108.5002
No,59,0,0.5758260000000001,0,0,6204.0,1,3572.4245040000005
No,46,0,0.37499,0,0,12850.0,2,4818.6215
No,47,0,0.33426100000000003,1,0,4310.0,3,1440.6649100000002
No,73,1,0.001269,0,0,3150.0,0,3.99735
No,44,0,0.112072,0,0,3354.0,1,375.88948800000003
No,28,0,0.17388699999999999,0,0,4962.0,0,862.8272939999999
No,70,0,0.298448,0,0,10500.0,1,3133.7039999999997
No,65,0,0.145425,0,0,4950.0,0,719.85375
No,60,6,2597.0,1,1,1.0,4,2597.0
No,41,0,0.591271,0,0,4650.0,0,2749.41015
No,49,0,0.172154,0,0,2915.0,1,501.82891
No,55,0,402.0,0,0,6452.263399231191,0,2593809.8864909387
No,48,0,0.21705100000000002,1,0,5500.0,0,1193.7805
No,50,0,4728.0,0,0,6452.263399231191,0,30506301.35156507
No,56,0,0.001241,0,0,7250.0,0,8.99725
No,34,0,0.007426,0,0,3500.0,3,25.991
No,70,0,0.041822000000000005,0,0,65300.0,0,2730.9766000000004
No,58,0,0.150168,0,0,3575.0,0,536.8506
No,50,0,1.520905,0,0,4639.0,2,7055.478295
No,69,0,0.37605900000000003,0,0,10500.0,0,3948.6195000000002
No,29,0,0.89717,0,0,2119.0,0,1901.10323
No,51,0,0.560836,0,0,7700.0,1,4318.4372
No,46,0,0.271955,0,0,6000.0,1,1631.73
No,62,0,1926.0,0,0,6452.263399231191,0,12427059.306919275
No,42,0,0.538385,0,0,8049.0,0,4333.460865
No,44,0,1583.0,0,0,6452.263399231191,0,10213932.960982976
No,32,0,1.8531360000000001,0,0,4384.0,2,8124.1482240000005
No,61,0,0.364147,0,0,1600.0,0,582.6351999999999
No,71,0,0.050517,0,0,1642.0,1,82.948914
No,28,0,0.11933099999999999,0,0,2270.0,2,270.88137
No,66,0,1.0,0,0,6452.263399231191,0,6452.263399231191
No,44,0,47.0,0,0,6452.263399231191,3,303256.37976386596
No,62,0,2.0,0,0,6452.263399231191,0,12904.526798462382
No,42,0,0.297163,0,0,9233.0,1,2743.7059790000003
No,65,0,0.667805,0,0,10833.0,1,7234.3315649999995
No,31,0,0.074025,0,0,3025.0,0,223.92562499999997
No,37,0,937.0,0,0,6452.263399231191,4,6045770.805079626
No,60,0,0.590224,0,0,10412.0,0,6145.4122879999995
No,73,1,0.184358,0,0,3400.0,0,626.8172
No,77,0,0.292568,0,0,10400.0,0,3042.7072
No,62,0,0.159676,0,0,12850.0,1,2051.8366
No,38,0,0.331111,0,0,6000.0,2,1986.666
No,64,0,0.051645,0,0,2400.0,0,123.94800000000001
No,78,0,0.037437,0,0,8333.0,0,311.962521
No,70,0,0.711495,0,0,2200.0,0,1565.289
No,89,0,22.0,0,0,6452.263399231191,0,141949.7947830862
No,58,0,3976.0,0,0,6452.263399231191,2,25654199.275343217
No,26,0,0.020971,0,0,2574.0,0,53.979354
No,34,1,0.005364,0,0,8574.0,1,45.990936
No,29,0,0.142593,0,0,6500.0,0,926.8545
No,73,0,0.145867,0,0,5600.0,0,816.8552
No,76,0,0.8422790000000001,0,0,3036.0,0,2557.1590440000004
No,45,0,106.0,0,0,6452.263399231191,1,683939.9203185063
No,59,0,807.0,0,0,6452.263399231191,0,5206976.563179571
No,46,1,0.24326199999999998,0,0,4340.0,0,1055.7570799999999
No,74,0,0.02161,0,0,5228.0,0,112.97708
No,38,0,0.524674,0,0,8206.0,2,4305.474843999999
No,46,0,0.56542,0,0,5800.0,0,3279.436
No,53,0,0.046988,1,0,4000.0,0,187.952
No,35,0,0.489712,0,0,1700.0,0,832.5104
No,38,0,561.0,0,0,6452.263399231191,0,3619719.7669686982
No,25,0,0.012987,0,0,1000.0,0,12.987
No,49,0,561.0,0,0,6452.263399231191,0,3619719.7669686982
No,28,0,230.0,0,0,0.0,0,0.0
No,30,0,0.002571,0,0,5833.0,0,14.996642999999999
No,56,0,496.0,0,0,6452.263399231191,1,3200322.646018671
No,64,0,1060.0,0,0,6452.263399231191,0,6839399.203185063
No,47,0,0.39095100000000005,0,0,2585.0,0,1010.6083350000001
No,63,0,649.0,0,0,6452.263399231191,0,4187518.946101043
No,38,0,292.0,0,0,6452.263399231191,0,1884060.9125755078
No,54,1,0.533871,0,0,9166.0,2,4893.461585999999
No,47,0,0.539977,0,0,23500.0,2,12689.4595
No,50,1,0.20031500000000002,1,0,4442.0,3,889.7992300000001
No,69,0,1.301587,0,0,4283.0,0,5574.697121
No,76,0,1.14681,0,0,1300.0,0,1490.853
No,56,0,0.207792,0,0,1000.0,0,207.792
No,33,0,0.102355,0,0,5519.0,0,564.897245
No,40,4,0.6372720000000001,0,0,2800.0,3,1784.3616000000002
No,59,0,0.36899,0,0,6010.0,1,2217.6299
No,57,0,0.15295,0,0,17083.0,2,2612.84485
No,32,0,0.45433599999999996,1,0,7379.0,2,3352.5453439999997
No,67,0,0.608174,0,0,3914.0,0,2380.393036
No,59,0,0.02508,0,0,2192.0,0,54.97536
No,49,2,0.46336000000000005,0,0,6249.0,0,2895.5366400000003
No,32,0,0.23398899999999997,2,0,2794.0,2,653.7652659999999
No,58,0,0.044565,0,0,7000.0,0,311.955
No,54,0,2.76249,0,0,1300.0,0,3591.237
No,57,0,0.182767,0,0,8912.0,1,1628.819504
No,68,0,559.0,0,0,6452.263399231191,0,3606815.2401702357
No,89,0,14.0,0,0,6452.263399231191,0,90331.68758923668
No,63,1,0.027497000000000004,0,0,10000.0,1,274.97
No,42,0,0.100672,0,0,5800.0,2,583.8976
No,48,0,0.28836100000000003,0,0,14571.0,4,4201.708131
No,39,0,0.08629400000000001,0,0,6500.0,2,560.9110000000001
No,67,0,0.088982,0,0,5000.0,0,444.91
No,62,0,0.028766000000000003,0,0,2050.0,1,58.97030000000001
No,49,0,0.361556,0,0,6991.0,0,2527.637996
No,43,1,0.9446110000000001,0,0,5000.0,0,4723.055
No,69,0,0.289023,0,0,13600.0,1,3930.7128
No,57,2,2047.0,1,0,6452.263399231191,1,13207783.17822625
No,48,0,1868.0,0,0,6452.263399231191,0,12052828.029763864
No,47,0,2290.0,0,0,6452.263399231191,0,14775683.184239428
No,29,0,0.383452,0,0,8000.0,0,3067.616
No,43,1,0.8576590000000001,0,0,2767.0,0,2373.1424530000004
No,54,0,0.176701,0,0,9965.0,0,1760.825465
No,33,0,1863.0,0,0,6452.263399231191,0,12020566.712767709
No,40,1,0.116377,0,1,5000.0,2,581.885
No,48,0,0.393882,0,0,8499.0,2,3347.603118
No,44,0,0.829807,0,0,3166.0,1,2627.1689619999997
No,28,0,68.0,0,0,6452.263399231191,0,438753.911147721
No,62,2,6015.0,0,0,6452.263399231191,1,38810364.346375614
No,40,0,0.489563,0,0,5700.0,1,2790.5091
No,75,0,0.025338999999999997,0,0,3393.0,0,85.97522699999999
No,78,1,550.0,0,0,6452.263399231191,0,3548744.869577155
No,52,0,0.21163600000000002,0,0,17874.0,0,3782.7818640000005
No,37,0,0.46900699999999995,0,0,4500.0,1,2110.5314999999996
No,72,0,18.0,0,0,6452.263399231191,0,116140.74118616144
No,48,1,0.42320100000000005,0,0,8033.0,4,3399.5736330000004
No,48,0,833.0,0,0,6452.263399231191,1,5374735.411559583
No,53,0,0.001048,0,0,10500.0,2,11.004000000000001
No,78,0,446.0,0,0,6452.263399231191,0,2877709.4760571113
No,54,0,0.210475,0,0,11302.0,1,2378.78845
No,34,0,0.09349099999999999,0,0,10000.0,1,934.9099999999999
No,24,0,0.120625,0,0,3713.0,0,447.880625
No,87,0,11.0,0,0,6452.263399231191,0,70974.8973915431
No,46,0,0.07234199999999999,0,0,6800.0,2,491.9255999999999
No,36,0,0.709305,0,0,4416.0,0,3132.29088
No,30,0,0.322085,0,0,3970.0,0,1278.6774500000001
No,80,0,0.0,0,0,6452.263399231191,0,0.0
No,49,0,0.402952,0,0,5419.0,1,2183.596888
No,59,0,0.22685100000000002,0,0,4416.0,1,1001.7740160000001
No,67,0,0.31025,0,0,8750.0,0,2714.6875
No,47,0,0.725897,0,0,46000.0,2,33391.262
No,67,0,0.814728,0,1,3000.0,1,2444.184
No,64,0,0.004995,0,0,1000.0,0,4.995
No,67,0,0.254668,0,0,6800.0,0,1731.7424
No,63,0,0.520479,0,0,6933.0,1,3608.480907
No,84,0,24.0,0,0,6452.263399231191,0,154854.3215815486
No,67,0,0.638522,0,0,7875.0,0,5028.36075
No,43,1,29.0,0,0,6452.263399231191,0,187115.63857770455
No,47,0,0.183887,0,1,4877.0,2,896.8168989999999
No,32,0,0.005176,0,0,1931.0,0,9.994856
No,57,2,0.668938,0,0,6750.0,2,4515.3315
No,40,0,0.41243199999999997,0,0,8107.0,2,3343.5862239999997
No,60,0,0.206463,0,0,6683.0,1,1379.7922290000001
No,47,0,4947.0,0,0,6452.263399231191,0,31919347.0359967
No,29,0,1.389027,0,0,400.0,0,555.6108
No,36,0,0.085899,0,0,8800.0,2,755.9112
No,50,0,0.064661,0,0,10500.0,0,678.9404999999999
No,62,0,0.6971510000000001,0,0,6002.0,1,4184.300302000001
No,71,3,0.579684,0,0,5000.0,0,2898.42
No,54,0,0.386629,0,0,6416.0,0,2480.611664
No,57,0,0.014171000000000001,0,0,17500.0,0,247.99250000000004
No,26,0,504.0,0,0,0.0,0,0.0
No,60,0,0.022308,0,0,7799.0,0,173.980092
No,72,0,0.004313,0,0,8345.0,0,35.991985
No,61,0,0.133433,0,0,2000.0,0,266.866
No,40,0,0.294143,0,0,4558.0,1,1340.703794
No,77,0,628.0,0,0,6452.263399231191,0,4052021.414717188
No,48,0,0.39200100000000004,0,0,11300.0,1,4429.6113000000005
No,50,1,0.167095,0,0,3500.0,5,584.8325
No,37,0,0.0,1,0,6452.263399231191,0,0.0
No,47,0,1.06895,0,0,2247.0,0,2401.9306500000002
No,44,0,0.150641,0,0,11616.0,3,1749.845856
No,37,0,0.245627,0,0,2800.0,1,687.7556000000001
No,75,0,19.0,0,0,6452.263399231191,0,122593.00458539263
No,38,0,0.488314,0,0,8000.0,3,3906.512
No,42,1,0.356448,0,0,10584.0,2,3772.6456319999998
No,27,0,1849.0,0,0,6452.263399231191,0,11930235.025178473
No,65,0,40.0,0,0,6452.263399231191,0,258090.53596924763
No,63,0,0.0,1,0,3545.0,3,0.0
No,48,0,0.784086,0,0,2500.0,0,1960.215
No,31,1,0.264191,0,2,2800.0,3,739.7348000000001
No,65,0,0.03837,0,0,7583.0,0,290.95971000000003
No,34,0,0.128987,0,0,10000.0,2,1289.87
No,60,0,0.358293,0,0,6583.0,0,2358.6428189999997
No,57,0,1.238556,0,0,2271.0,0,2812.760676
No,44,0,0.181109,0,0,7050.0,0,1276.81845
No,58,1,0.23321799999999998,0,0,6092.0,0,1420.764056
No,36,1,1.154442,0,0,6325.0,1,7301.84565
No,66,1,0.46456499999999995,0,0,3329.0,0,1546.5368849999998
No,39,0,0.290317,0,0,5400.0,0,1567.7118
No,79,0,0.009988,0,0,800.0,0,7.9904
No,91,0,0.0,0,0,2706.0,0,0.0
No,53,0,0.602938,0,0,4900.0,0,2954.3961999999997
No,77,0,0.20614899999999997,0,0,12000.0,1,2473.7879999999996
No,66,2,0.289706,0,0,11666.0,0,3379.710196
No,70,0,0.31508200000000003,0,0,8857.0,0,2790.681274
No,68,0,0.43091,0,0,4276.0,0,1842.57116
No,77,0,0.24760900000000002,0,0,1881.0,2,465.75252900000004
No,39,0,778.0,0,0,6452.263399231191,2,5019860.924601867
No,45,0,39.0,0,0,6452.263399231191,0,251638.27257001644
No,48,0,0.30494099999999996,0,0,9532.0,2,2906.6976119999995
No,26,0,0.139479,0,0,4186.0,0,583.8590939999999
No,47,1,0.257957,0,0,6000.0,0,1547.742
No,50,0,101.0,0,0,6452.263399231191,0,651678.6033223503
No,69,0,1253.0,0,0,6452.263399231191,1,8084686.0392366825
No,61,0,1956.0,0,0,6452.263399231191,1,12620627.20889621
No,53,0,0.025412,0,0,1455.0,0,36.97446
No,57,2,0.361971,0,0,12500.0,5,4524.6375
No,74,0,0.32847800000000005,0,0,3500.0,0,1149.6730000000002
No,69,0,1637.0,0,0,6452.263399231191,0,10562355.18454146
No,47,0,0.52137,0,0,4000.0,2,2085.48
No,48,0,0.340044,0,0,15000.0,2,5100.66
No,33,0,0.367532,0,0,4200.0,2,1543.6344000000001
No,75,0,0.197161,0,0,5000.0,0,985.8050000000001
No,52,0,1569.0,0,0,6452.263399231191,0,10123601.273393739
No,91,0,15.0,0,0,6452.263399231191,0,96783.95098846787
No,44,0,0.452004,0,0,7583.0,4,3427.5463320000003
No,67,0,710.0,0,0,6452.263399231191,0,4581107.013454146
No,32,1,0.692764,0,0,1685.0,1,1167.30734
No,49,0,0.009825,0,0,2340.0,0,22.9905
No,55,0,0.475079,0,0,7623.0,0,3621.527217
No,58,0,0.001667,0,0,12000.0,0,20.004
No,69,0,0.005777,0,0,11250.0,0,64.99125
No,56,0,0.321876,1,0,4625.0,0,1488.6765
No,27,4,0.14849400000000001,0,0,3750.0,0,556.8525000000001
No,33,0,0.372191,0,0,4048.0,2,1506.629168
No,24,0,0.00609,0,0,820.0,0,4.9938
No,75,0,0.331852,0,0,5176.0,1,1717.6659519999998
No,40,0,0.384654,0,0,4000.0,2,1538.616
No,53,1,1346.0,0,0,6452.263399231191,0,8684746.535365183
No,55,1,0.384839,0,0,5500.0,0,2116.6145
No,77,0,0.052378999999999995,0,0,2500.0,0,130.9475
No,31,0,0.07598300000000001,0,0,4500.0,2,341.92350000000005
No,72,0,0.007996,0,0,4001.0,0,31.991995999999997
